train_file:/home/syp/zwr/txtgen/examples/long_text/yahoo_data/yahoo.train.txt
valid_file:/home/syp/zwr/txtgen/examples/long_text/yahoo_data/yahoo.valid.txt
logdir:./log_dir/yahoo.bsize201.epoch150.seqlen16.random.present0.5.partition2.hidden1024/
step:71601 source:(201, 18) loss:4.12441 lr:0.000000
step:71801 source:(201, 18) loss:4.11054 lr:0.000000
step:72001 source:(201, 18) loss:4.13685 lr:0.000000
step:72201 source:(201, 18) loss:4.16054 lr:0.000000
epoch:145 test_present_rate:0.5 test_bleu:42.43423938751221 template_bleu:41.12451374530792
step:72401 source:(201, 18) loss:4.15076 lr:0.000000
step:72601 source:(201, 18) loss:4.12035 lr:0.000000
step:72801 source:(201, 18) loss:4.12579 lr:0.000000
step:73001 source:(201, 18) loss:4.08945 lr:0.000000
step:73201 source:(201, 18) loss:4.15672 lr:0.000000
step:73401 source:(201, 18) loss:4.08708 lr:0.000000
step:73601 source:(201, 18) loss:4.19542 lr:0.000000
step:73801 source:(201, 18) loss:4.069 lr:0.000000
step:74001 source:(201, 18) loss:4.07665 lr:0.000000
step:74201 source:(201, 18) loss:4.17581 lr:0.000000
step:74401 source:(201, 18) loss:4.12631 lr:0.000000
step:74601 source:(201, 18) loss:4.16999 lr:0.000000
/home/syp/miniconda2/envs/newtf/lib/python3.6/importlib/_bootstrap.py:205: RuntimeWarning: compiletime version 3.5 of module 'tensorflow.python.framework.fast_tensor_util' does not match runtime version 3.6
  return f(*args, **kwds)
